0.00.294.024 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.294.541 W srv  llama_server: -----------------
0.00.294.542 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.294.542 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.294.542 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.294.543 W srv  llama_server: -----------------
0.00.296.548 I srv    load_model: loading model '/Users/lgomezjuradogonzalez/Downloads/openai-hf/data/models/peer_claims_v3/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf'
0.05.231.257 I cmn          init: llama threadpool init, n_threads = 6
0.06.367.252 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.06.375.084 I srv  llama_server: model loaded
0.06.375.091 I srv  llama_server: listening on http://127.0.0.1:18973
1.08.191.847 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.48.255.892 I slot      release: id  0 | task 24 | stop processing: n_tokens = 516, truncated = 0
1.48.264.567 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.165 (> 0.100 thold), f_keep = 0.163
1.48.311.479 I slot launch_slot_: id  0 | task 36 | processing task, is_child = 0
2.02.626.378 I slot print_timing: id  0 | task 36 | prompt eval time =   13418.50 ms /   509 tokens (   26.36 ms per token,    37.93 tokens per second)
2.02.626.381 I slot print_timing: id  0 | task 36 |        eval time =     896.04 ms /    11 tokens (   89.60 ms per token,    11.16 tokens per second)
2.02.626.381 I slot print_timing: id  0 | task 36 |       total time =   14314.55 ms /   520 tokens
2.02.626.381 I slot print_timing: id  0 | task 36 |    graphs reused =         34
2.02.626.463 I slot      release: id  0 | task 36 | stop processing: n_tokens = 519, truncated = 0
2.02.629.494 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.188 (> 0.100 thold), f_keep = 0.162
2.02.638.503 I slot launch_slot_: id  0 | task 48 | processing task, is_child = 0
2.16.341.049 I slot print_timing: id  0 | task 48 | prompt eval time =   12671.39 ms /   446 tokens (   28.41 ms per token,    35.20 tokens per second)
2.16.341.053 I slot print_timing: id  0 | task 48 |        eval time =    1030.79 ms /    11 tokens (  103.08 ms per token,     9.70 tokens per second)
2.16.341.053 I slot print_timing: id  0 | task 48 |       total time =   13702.18 ms /   457 tokens
2.16.341.053 I slot print_timing: id  0 | task 48 |    graphs reused =         43
2.16.341.305 I slot      release: id  0 | task 48 | stop processing: n_tokens = 456, truncated = 0
2.16.351.295 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.170 (> 0.100 thold), f_keep = 0.184
2.16.363.261 I slot launch_slot_: id  0 | task 60 | processing task, is_child = 0
2.31.729.187 I slot print_timing: id  0 | task 60 | prompt eval time =   14331.26 ms /   495 tokens (   28.95 ms per token,    34.54 tokens per second)
2.31.729.191 I slot print_timing: id  0 | task 60 |        eval time =    1034.20 ms /    11 tokens (  103.42 ms per token,     9.67 tokens per second)
2.31.729.191 I slot print_timing: id  0 | task 60 |       total time =   15365.46 ms /   506 tokens
2.31.729.192 I slot print_timing: id  0 | task 60 |    graphs reused =         52
2.31.729.531 I slot      release: id  0 | task 60 | stop processing: n_tokens = 505, truncated = 0
2.31.737.808 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.274 (> 0.100 thold), f_keep = 0.244
2.31.773.120 I slot launch_slot_: id  0 | task 72 | processing task, is_child = 0
2.45.725.767 I slot print_timing: id  0 | task 72 | prompt eval time =   12721.94 ms /   449 tokens (   28.33 ms per token,    35.29 tokens per second)
2.45.725.771 I slot print_timing: id  0 | task 72 |        eval time =    1230.26 ms /    11 tokens (  123.03 ms per token,     8.13 tokens per second)
2.45.725.771 I slot print_timing: id  0 | task 72 |       total time =   13952.20 ms /   460 tokens
2.45.725.771 I slot print_timing: id  0 | task 72 |    graphs reused =         61
2.45.726.046 I slot      release: id  0 | task 72 | stop processing: n_tokens = 459, truncated = 0
2.45.730.200 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.166 (> 0.100 thold), f_keep = 0.183
2.45.769.755 I slot launch_slot_: id  0 | task 84 | processing task, is_child = 0
3.00.933.273 I slot print_timing: id  0 | task 84 | prompt eval time =   14587.38 ms /   506 tokens (   28.83 ms per token,    34.69 tokens per second)
3.00.933.275 I slot print_timing: id  0 | task 84 |        eval time =     575.74 ms /    11 tokens (   57.57 ms per token,    17.37 tokens per second)
3.00.933.276 I slot print_timing: id  0 | task 84 |       total time =   15163.12 ms /   517 tokens
3.00.933.276 I slot print_timing: id  0 | task 84 |    graphs reused =         69
3.00.933.581 I slot      release: id  0 | task 84 | stop processing: n_tokens = 516, truncated = 0
3.00.937.673 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.165 (> 0.100 thold), f_keep = 0.163
3.00.960.121 I slot launch_slot_: id  0 | task 96 | processing task, is_child = 0
3.16.796.066 I slot print_timing: id  0 | task 96 | prompt eval time =   14633.92 ms /   509 tokens (   28.75 ms per token,    34.78 tokens per second)
3.16.796.070 I slot print_timing: id  0 | task 96 |        eval time =    1201.59 ms /    11 tokens (  120.16 ms per token,     8.32 tokens per second)
3.16.796.071 I slot print_timing: id  0 | task 96 |       total time =   15835.51 ms /   520 tokens
3.16.796.071 I slot print_timing: id  0 | task 96 |    graphs reused =         77
3.16.796.347 I slot      release: id  0 | task 96 | stop processing: n_tokens = 519, truncated = 0
3.16.800.997 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.188 (> 0.100 thold), f_keep = 0.162
3.16.835.338 I slot launch_slot_: id  0 | task 108 | processing task, is_child = 0
3.30.937.731 I slot print_timing: id  0 | task 108 | prompt eval time =   13261.82 ms /   446 tokens (   29.74 ms per token,    33.63 tokens per second)
3.30.937.734 I slot print_timing: id  0 | task 108 |        eval time =     840.03 ms /    11 tokens (   84.00 ms per token,    11.90 tokens per second)
3.30.937.735 I slot print_timing: id  0 | task 108 |       total time =   14101.85 ms /   457 tokens
3.30.937.735 I slot print_timing: id  0 | task 108 |    graphs reused =         86
3.30.937.971 I slot      release: id  0 | task 108 | stop processing: n_tokens = 456, truncated = 0
3.30.942.239 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.741 (> 0.100 thold), f_keep = 0.822
3.30.942.277 I slot launch_slot_: id  0 | task 120 | processing task, is_child = 0
3.46.108.026 I slot print_timing: id  0 | task 120 | prompt eval time =   14306.56 ms /   506 tokens (   28.27 ms per token,    35.37 tokens per second)
3.46.108.030 I slot print_timing: id  0 | task 120 |        eval time =     858.73 ms /    11 tokens (   85.87 ms per token,    11.65 tokens per second)
3.46.108.031 I slot print_timing: id  0 | task 120 |       total time =   15165.29 ms /   517 tokens
3.46.108.031 I slot print_timing: id  0 | task 120 |    graphs reused =         94
3.46.108.307 I slot      release: id  0 | task 120 | stop processing: n_tokens = 516, truncated = 0
3.46.112.157 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.187 (> 0.100 thold), f_keep = 0.163
3.46.138.882 I slot launch_slot_: id  0 | task 132 | processing task, is_child = 0
3.59.171.130 I slot print_timing: id  0 | task 132 | prompt eval time =   12542.09 ms /   449 tokens (   27.93 ms per token,    35.80 tokens per second)
3.59.171.132 I slot print_timing: id  0 | task 132 |        eval time =     489.79 ms /    11 tokens (   48.98 ms per token,    20.42 tokens per second)
3.59.171.133 I slot print_timing: id  0 | task 132 |       total time =   13031.88 ms /   460 tokens
3.59.171.133 I slot print_timing: id  0 | task 132 |    graphs reused =        103
3.59.171.186 I slot      release: id  0 | task 132 | stop processing: n_tokens = 459, truncated = 0
3.59.172.855 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.248 (> 0.100 thold), f_keep = 0.268
3.59.189.590 I slot launch_slot_: id  0 | task 144 | processing task, is_child = 0
4.13.811.673 I slot print_timing: id  0 | task 144 | prompt eval time =   13733.84 ms /   495 tokens (   27.75 ms per token,    36.04 tokens per second)
4.13.811.677 I slot print_timing: id  0 | task 144 |        eval time =     887.77 ms /    11 tokens (   88.78 ms per token,    11.26 tokens per second)
4.13.811.677 I slot print_timing: id  0 | task 144 |       total time =   14621.61 ms /   506 tokens
4.13.811.677 I slot print_timing: id  0 | task 144 |    graphs reused =        112
4.13.811.940 I slot      release: id  0 | task 144 | stop processing: n_tokens = 505, truncated = 0
4.13.816.474 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.166 (> 0.100 thold), f_keep = 0.166
4.13.839.432 I slot launch_slot_: id  0 | task 156 | processing task, is_child = 0
4.29.688.044 I slot print_timing: id  0 | task 156 | prompt eval time =   14980.14 ms /   506 tokens (   29.61 ms per token,    33.78 tokens per second)
4.29.688.048 I slot print_timing: id  0 | task 156 |        eval time =     867.98 ms /    11 tokens (   86.80 ms per token,    11.52 tokens per second)
4.29.688.049 I slot print_timing: id  0 | task 156 |       total time =   15848.12 ms /   517 tokens
4.29.688.049 I slot print_timing: id  0 | task 156 |    graphs reused =        120
4.29.688.358 I slot      release: id  0 | task 156 | stop processing: n_tokens = 516, truncated = 0
4.29.692.739 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.187 (> 0.100 thold), f_keep = 0.163
4.29.715.125 I slot launch_slot_: id  0 | task 168 | processing task, is_child = 0
4.43.520.105 I slot print_timing: id  0 | task 168 | prompt eval time =   13276.80 ms /   449 tokens (   29.57 ms per token,    33.82 tokens per second)
4.43.520.108 I slot print_timing: id  0 | task 168 |        eval time =     527.31 ms /    11 tokens (   52.73 ms per token,    18.96 tokens per second)
4.43.520.108 I slot print_timing: id  0 | task 168 |       total time =   13804.11 ms /   460 tokens
4.43.520.109 I slot print_timing: id  0 | task 168 |    graphs reused =        129
4.43.520.234 I slot      release: id  0 | task 168 | stop processing: n_tokens = 459, truncated = 0
4.43.523.252 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.743 (> 0.100 thold), f_keep = 0.824
4.43.523.286 I slot launch_slot_: id  0 | task 180 | processing task, is_child = 0
4.59.431.399 I slot print_timing: id  0 | task 180 | prompt eval time =   15305.99 ms /   509 tokens (   30.07 ms per token,    33.25 tokens per second)
4.59.431.402 I slot print_timing: id  0 | task 180 |        eval time =     601.70 ms /    11 tokens (   60.17 ms per token,    16.62 tokens per second)
4.59.431.403 I slot print_timing: id  0 | task 180 |       total time =   15907.68 ms /   520 tokens
4.59.431.404 I slot print_timing: id  0 | task 180 |    graphs reused =        137
4.59.431.561 I slot      release: id  0 | task 180 | stop processing: n_tokens = 519, truncated = 0
4.59.434.213 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.842 (> 0.100 thold), f_keep = 0.728
4.59.434.251 I slot launch_slot_: id  0 | task 192 | processing task, is_child = 0
5.13.649.688 I slot print_timing: id  0 | task 192 | prompt eval time =   13480.30 ms /   449 tokens (   30.02 ms per token,    33.31 tokens per second)
5.13.649.692 I slot print_timing: id  0 | task 192 |        eval time =     734.74 ms /    11 tokens (   73.47 ms per token,    13.61 tokens per second)
5.13.649.692 I slot print_timing: id  0 | task 192 |       total time =   14215.04 ms /   460 tokens
5.13.649.693 I slot print_timing: id  0 | task 192 |    graphs reused =        146
5.13.649.736 I slot      release: id  0 | task 192 | stop processing: n_tokens = 459, truncated = 0
5.13.651.679 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.743 (> 0.100 thold), f_keep = 0.824
5.13.651.842 I slot launch_slot_: id  0 | task 204 | processing task, is_child = 0
5.31.076.626 I slot print_timing: id  0 | task 204 | prompt eval time =   16195.37 ms /   509 tokens (   31.82 ms per token,    31.43 tokens per second)
5.31.076.632 I slot print_timing: id  0 | task 204 |        eval time =    1228.91 ms /    11 tokens (  122.89 ms per token,     8.14 tokens per second)
5.31.076.632 I slot print_timing: id  0 | task 204 |       total time =   17424.28 ms /   520 tokens
5.31.076.633 I slot print_timing: id  0 | task 204 |    graphs reused =        154
5.31.077.021 I slot      release: id  0 | task 204 | stop processing: n_tokens = 519, truncated = 0
5.31.092.049 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.166 (> 0.100 thold), f_keep = 0.162
5.31.155.899 I slot launch_slot_: id  0 | task 216 | processing task, is_child = 0
5.47.250.250 I slot print_timing: id  0 | task 216 | prompt eval time =   14843.53 ms /   506 tokens (   29.34 ms per token,    34.09 tokens per second)
5.47.250.254 I slot print_timing: id  0 | task 216 |        eval time =    1250.43 ms /    11 tokens (  125.04 ms per token,     8.00 tokens per second)
5.47.250.254 I slot print_timing: id  0 | task 216 |       total time =   16093.96 ms /   517 tokens
5.47.250.255 I slot print_timing: id  0 | task 216 |    graphs reused =        162
5.47.250.528 I slot      release: id  0 | task 216 | stop processing: n_tokens = 516, truncated = 0
5.47.255.587 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.769 (> 0.100 thold), f_keep = 0.754
5.47.255.633 I slot launch_slot_: id  0 | task 228 | processing task, is_child = 0
6.02.581.876 I slot print_timing: id  0 | task 228 | prompt eval time =   14703.69 ms /   506 tokens (   29.06 ms per token,    34.41 tokens per second)
6.02.581.879 I slot print_timing: id  0 | task 228 |        eval time =     621.80 ms /    11 tokens (   62.18 ms per token,    16.08 tokens per second)
6.02.581.880 I slot print_timing: id  0 | task 228 |       total time =   15325.49 ms /   517 tokens
6.02.581.880 I slot print_timing: id  0 | task 228 |    graphs reused =        170
6.02.581.931 I slot      release: id  0 | task 228 | stop processing: n_tokens = 516, truncated = 0
6.02.583.389 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.165 (> 0.100 thold), f_keep = 0.163
6.02.607.490 I slot launch_slot_: id  0 | task 240 | processing task, is_child = 0
6.17.470.519 I slot print_timing: id  0 | task 240 | prompt eval time =   14258.72 ms /   509 tokens (   28.01 ms per token,    35.70 tokens per second)
6.17.470.523 I slot print_timing: id  0 | task 240 |        eval time =     603.93 ms /    11 tokens (   60.39 ms per token,    16.56 tokens per second)
6.17.470.523 I slot print_timing: id  0 | task 240 |       total time =   14862.65 ms /   520 tokens
6.17.470.523 I slot print_timing: id  0 | task 240 |    graphs reused =        178
6.17.470.774 I slot      release: id  0 | task 240 | stop processing: n_tokens = 519, truncated = 0
6.17.475.409 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.842 (> 0.100 thold), f_keep = 0.728
6.17.475.446 I slot launch_slot_: id  0 | task 252 | processing task, is_child = 0
6.30.213.917 I slot print_timing: id  0 | task 252 | prompt eval time =   12288.15 ms /   449 tokens (   27.37 ms per token,    36.54 tokens per second)
6.30.213.920 I slot print_timing: id  0 | task 252 |        eval time =     449.94 ms /    11 tokens (   44.99 ms per token,    22.22 tokens per second)
6.30.213.921 I slot print_timing: id  0 | task 252 |       total time =   12738.09 ms /   460 tokens
6.30.213.921 I slot print_timing: id  0 | task 252 |    graphs reused =        187
6.30.213.976 I slot      release: id  0 | task 252 | stop processing: n_tokens = 459, truncated = 0
6.30.215.830 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.248 (> 0.100 thold), f_keep = 0.268
6.30.237.953 I slot launch_slot_: id  0 | task 264 | processing task, is_child = 0
6.44.197.858 I slot print_timing: id  0 | task 264 | prompt eval time =   13433.83 ms /   495 tokens (   27.14 ms per token,    36.85 tokens per second)
6.44.197.863 I slot print_timing: id  0 | task 264 |        eval time =     525.68 ms /    11 tokens (   52.57 ms per token,    19.02 tokens per second)
6.44.197.863 I slot print_timing: id  0 | task 264 |       total time =   13959.51 ms /   506 tokens
6.44.197.863 I slot print_timing: id  0 | task 264 |    graphs reused =        196
6.44.198.086 I slot      release: id  0 | task 264 | stop processing: n_tokens = 505, truncated = 0
6.44.202.059 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.188 (> 0.100 thold), f_keep = 0.166
6.44.220.534 I slot launch_slot_: id  0 | task 276 | processing task, is_child = 0
6.56.925.716 I slot print_timing: id  0 | task 276 | prompt eval time =   12017.57 ms /   446 tokens (   26.95 ms per token,    37.11 tokens per second)
6.56.925.719 I slot print_timing: id  0 | task 276 |        eval time =     687.21 ms /    11 tokens (   68.72 ms per token,    14.55 tokens per second)
6.56.925.720 I slot print_timing: id  0 | task 276 |       total time =   12704.78 ms /   457 tokens
6.56.925.720 I slot print_timing: id  0 | task 276 |    graphs reused =        205
6.56.925.816 I slot      release: id  0 | task 276 | stop processing: n_tokens = 456, truncated = 0
6.56.927.562 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.165 (> 0.100 thold), f_keep = 0.184
6.56.943.207 I slot launch_slot_: id  0 | task 288 | processing task, is_child = 0
7.00.775.587 I slot print_timing: id  0 | task 288 | prompt eval time =    3832.36 ms /   131 tokens (   29.25 ms per token,    34.18 tokens per second)
7.00.775.590 I slot print_timing: id  0 | task 288 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
7.00.775.590 I slot print_timing: id  0 | task 288 |       total time =    3832.37 ms /   132 tokens
7.00.775.591 I slot print_timing: id  0 | task 288 |    graphs reused =        205
7.00.775.638 I slot      release: id  0 | task 288 | stop processing: n_tokens = 509, truncated = 0
7.00.776.687 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
7.00.776.713 I slot launch_slot_: id  0 | task 290 | processing task, is_child = 0
7.00.776.717 W slot   operator(): id  0 | task 290 | need to evaluate at least 1 token for each active slot (n_past = 509, task.n_tokens() = 509)
7.00.776.717 W slot   operator(): id  0 | task 290 | n_past was set to 508
7.01.266.735 I slot print_timing: id  0 | task 290 | prompt eval time =      43.31 ms /     1 tokens (   43.31 ms per token,    23.09 tokens per second)
7.01.266.739 I slot print_timing: id  0 | task 290 |        eval time =     446.32 ms /    11 tokens (   44.63 ms per token,    22.41 tokens per second)
7.01.266.739 I slot print_timing: id  0 | task 290 |       total time =     489.64 ms /    12 tokens
7.01.266.740 I slot print_timing: id  0 | task 290 |    graphs reused =        214
7.01.266.780 I slot      release: id  0 | task 290 | stop processing: n_tokens = 519, truncated = 0
7.01.268.322 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 0.973
7.01.268.351 I slot launch_slot_: id  0 | task 302 | processing task, is_child = 0
7.01.405.308 I slot print_timing: id  0 | task 302 | prompt eval time =     136.94 ms /     4 tokens (   34.24 ms per token,    29.21 tokens per second)
7.01.405.312 I slot print_timing: id  0 | task 302 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
7.01.405.313 I slot print_timing: id  0 | task 302 |       total time =     136.94 ms /     5 tokens
7.01.405.313 I slot print_timing: id  0 | task 302 |    graphs reused =        214
7.01.405.352 I slot      release: id  0 | task 302 | stop processing: n_tokens = 509, truncated = 0
7.01.406.394 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.992 (> 0.100 thold), f_keep = 0.992
7.01.406.421 I slot launch_slot_: id  0 | task 304 | processing task, is_child = 0
7.01.968.604 I slot print_timing: id  0 | task 304 | prompt eval time =     125.01 ms /     4 tokens (   31.25 ms per token,    32.00 tokens per second)
7.01.968.607 I slot print_timing: id  0 | task 304 |        eval time =     436.82 ms /    11 tokens (   43.68 ms per token,    22.89 tokens per second)
7.01.968.608 I slot print_timing: id  0 | task 304 |       total time =     561.83 ms /    15 tokens
7.01.968.608 I slot print_timing: id  0 | task 304 |    graphs reused =        223
7.01.968.647 I slot      release: id  0 | task 304 | stop processing: n_tokens = 519, truncated = 0
7.01.970.188 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 0.946
7.01.970.217 I slot launch_slot_: id  0 | task 316 | processing task, is_child = 0
7.02.056.594 I slot print_timing: id  0 | task 316 | prompt eval time =      86.37 ms /     2 tokens (   43.19 ms per token,    23.16 tokens per second)
7.02.056.597 I slot print_timing: id  0 | task 316 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
7.02.056.597 I slot print_timing: id  0 | task 316 |       total time =      86.37 ms /     3 tokens
7.02.056.598 I slot print_timing: id  0 | task 316 |    graphs reused =        223
7.02.056.631 I slot      release: id  0 | task 316 | stop processing: n_tokens = 493, truncated = 0
7.02.057.703 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.965 (> 0.100 thold), f_keep = 0.996
7.02.057.732 I slot launch_slot_: id  0 | task 318 | processing task, is_child = 0
7.03.011.225 I slot print_timing: id  0 | task 318 | prompt eval time =     510.09 ms /    18 tokens (   28.34 ms per token,    35.29 tokens per second)
7.03.011.228 I slot print_timing: id  0 | task 318 |        eval time =     443.05 ms /    11 tokens (   44.30 ms per token,    22.57 tokens per second)
7.03.011.228 I slot print_timing: id  0 | task 318 |       total time =     953.14 ms /    29 tokens
7.03.011.229 I slot print_timing: id  0 | task 318 |    graphs reused =        231
7.03.011.266 I slot      release: id  0 | task 318 | stop processing: n_tokens = 519, truncated = 0
7.03.012.892 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.996 (> 0.100 thold), f_keep = 0.861
7.03.012.923 I slot launch_slot_: id  0 | task 330 | processing task, is_child = 0
7.03.096.637 I slot print_timing: id  0 | task 330 | prompt eval time =      83.70 ms /     2 tokens (   41.85 ms per token,    23.89 tokens per second)
7.03.096.639 I slot print_timing: id  0 | task 330 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
7.03.096.639 I slot print_timing: id  0 | task 330 |       total time =      83.71 ms /     3 tokens
7.03.096.640 I slot print_timing: id  0 | task 330 |    graphs reused =        231
7.03.096.669 I slot      release: id  0 | task 330 | stop processing: n_tokens = 449, truncated = 0
7.03.097.669 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.878 (> 0.100 thold), f_keep = 0.996
7.03.097.697 I slot launch_slot_: id  0 | task 332 | processing task, is_child = 0
7.05.288.996 I slot print_timing: id  0 | task 332 | prompt eval time =    1728.89 ms /    62 tokens (   27.89 ms per token,    35.86 tokens per second)
7.05.288.998 I slot print_timing: id  0 | task 332 |        eval time =     462.02 ms /    11 tokens (   46.20 ms per token,    21.64 tokens per second)
7.05.288.999 I slot print_timing: id  0 | task 332 |       total time =    2190.91 ms /    73 tokens
7.05.288.999 I slot print_timing: id  0 | task 332 |    graphs reused =        239
7.05.289.223 I slot      release: id  0 | task 332 | stop processing: n_tokens = 519, truncated = 0
7.05.293.128 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.842 (> 0.100 thold), f_keep = 0.728
7.05.293.159 I slot launch_slot_: id  0 | task 344 | processing task, is_child = 0
7.07.539.927 I slot print_timing: id  0 | task 344 | prompt eval time =    2246.76 ms /    71 tokens (   31.64 ms per token,    31.60 tokens per second)
7.07.539.931 I slot print_timing: id  0 | task 344 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
7.07.539.931 I slot print_timing: id  0 | task 344 |       total time =    2246.76 ms /    72 tokens
7.07.539.931 I slot print_timing: id  0 | task 344 |    graphs reused =        239
7.07.539.965 I slot      release: id  0 | task 344 | stop processing: n_tokens = 449, truncated = 0
7.07.541.052 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
7.07.541.081 I slot launch_slot_: id  0 | task 346 | processing task, is_child = 0
7.07.541.085 W slot   operator(): id  0 | task 346 | need to evaluate at least 1 token for each active slot (n_past = 449, task.n_tokens() = 449)
7.07.541.086 W slot   operator(): id  0 | task 346 | n_past was set to 448
7.08.050.205 I slot print_timing: id  0 | task 346 | prompt eval time =      44.66 ms /     1 tokens (   44.66 ms per token,    22.39 tokens per second)
7.08.050.208 I slot print_timing: id  0 | task 346 |        eval time =     464.10 ms /    11 tokens (   46.41 ms per token,    21.55 tokens per second)
7.08.050.209 I slot print_timing: id  0 | task 346 |       total time =     508.75 ms /    12 tokens
7.08.050.209 I slot print_timing: id  0 | task 346 |    graphs reused =        249
7.08.050.247 I slot      release: id  0 | task 346 | stop processing: n_tokens = 459, truncated = 0
7.08.051.725 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.991 (> 0.100 thold), f_keep = 0.969
7.08.051.755 I slot launch_slot_: id  0 | task 358 | processing task, is_child = 0
