0.00.208.198 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.209.311 W srv  llama_server: -----------------
0.00.209.312 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.209.312 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.209.312 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.209.312 W srv  llama_server: -----------------
0.00.210.893 I srv    load_model: loading model '/Users/lgomezjuradogonzalez/Downloads/openai-hf/data/models/peer_claims_v3/Meta-Llama-3.1-8B-Instruct-Q4_K_M.gguf'
0.05.731.935 I cmn          init: llama threadpool init, n_threads = 6
0.07.178.733 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 8192, kv_unified = 'false'
0.07.188.215 I srv  llama_server: model loaded
0.07.188.221 I srv  llama_server: listening on http://127.0.0.1:18973
0.07.375.697 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.48.136.050 I slot print_timing: id  0 | task 36 |        eval time =     428.03 ms /    10 tokens (   47.56 ms per token,    21.03 tokens per second)
0.48.136.051 I slot print_timing: id  0 | task 36 |       total time =   10912.69 ms /   410 tokens
0.48.136.052 I slot print_timing: id  0 | task 36 |    graphs reused =         36
0.48.136.090 I slot      release: id  0 | task 36 | stop processing: n_tokens = 409, truncated = 0
0.48.137.397 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.290 (> 0.100 thold), f_keep = 0.281
0.48.142.627 I slot launch_slot_: id  0 | task 47 | processing task, is_child = 0
0.59.312.523 I slot print_timing: id  0 | task 47 | prompt eval time =   10666.66 ms /   397 tokens (   26.87 ms per token,    37.22 tokens per second)
0.59.312.527 I slot print_timing: id  0 | task 47 |        eval time =     502.87 ms /    10 tokens (   55.87 ms per token,    17.90 tokens per second)
0.59.312.528 I slot print_timing: id  0 | task 47 |       total time =   11169.54 ms /   407 tokens
0.59.312.528 I slot print_timing: id  0 | task 47 |    graphs reused =         44
0.59.312.578 I slot      release: id  0 | task 47 | stop processing: n_tokens = 406, truncated = 0
0.59.315.157 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.758 (> 0.100 thold), f_keep = 0.741
0.59.315.189 I slot launch_slot_: id  0 | task 58 | processing task, is_child = 0
1.10.453.034 I slot print_timing: id  0 | task 58 | prompt eval time =   10705.71 ms /   397 tokens (   26.97 ms per token,    37.08 tokens per second)
1.10.453.038 I slot print_timing: id  0 | task 58 |        eval time =     431.76 ms /    10 tokens (   47.97 ms per token,    20.84 tokens per second)
1.10.453.038 I slot print_timing: id  0 | task 58 |       total time =   11137.48 ms /   407 tokens
1.10.453.039 I slot print_timing: id  0 | task 58 |    graphs reused =         52
1.10.453.077 I slot      release: id  0 | task 58 | stop processing: n_tokens = 406, truncated = 0
1.10.454.425 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.326 (> 0.100 thold), f_keep = 0.283
1.10.463.821 I slot launch_slot_: id  0 | task 69 | processing task, is_child = 0
1.20.599.933 I slot print_timing: id  0 | task 69 | prompt eval time =    9555.72 ms /   353 tokens (   27.07 ms per token,    36.94 tokens per second)
1.20.599.936 I slot print_timing: id  0 | task 69 |        eval time =     580.00 ms /    12 tokens (   52.73 ms per token,    18.97 tokens per second)
1.20.599.936 I slot print_timing: id  0 | task 69 |       total time =   10135.72 ms /   365 tokens
1.20.599.937 I slot print_timing: id  0 | task 69 |    graphs reused =         62
1.20.600.091 I slot      release: id  0 | task 69 | stop processing: n_tokens = 364, truncated = 0
1.20.604.753 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.329 (> 0.100 thold), f_keep = 0.316
1.20.622.128 I slot launch_slot_: id  0 | task 82 | processing task, is_child = 0
1.30.655.721 I slot print_timing: id  0 | task 82 | prompt eval time =    9509.76 ms /   350 tokens (   27.17 ms per token,    36.80 tokens per second)
1.30.655.725 I slot print_timing: id  0 | task 82 |        eval time =     523.42 ms /    11 tokens (   52.34 ms per token,    19.11 tokens per second)
1.30.655.726 I slot print_timing: id  0 | task 82 |       total time =   10033.18 ms /   361 tokens
1.30.655.726 I slot print_timing: id  0 | task 82 |    graphs reused =         71
1.30.655.879 I slot      release: id  0 | task 82 | stop processing: n_tokens = 360, truncated = 0
1.30.668.367 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.287 (> 0.100 thold), f_keep = 0.319
1.30.707.331 I slot launch_slot_: id  0 | task 94 | processing task, is_child = 0
1.42.025.158 I slot print_timing: id  0 | task 94 | prompt eval time =   10874.95 ms /   400 tokens (   27.19 ms per token,    36.78 tokens per second)
1.42.025.161 I slot print_timing: id  0 | task 94 |        eval time =     442.50 ms /    10 tokens (   49.17 ms per token,    20.34 tokens per second)
1.42.025.161 I slot print_timing: id  0 | task 94 |       total time =   11317.45 ms /   410 tokens
1.42.025.161 I slot print_timing: id  0 | task 94 |    graphs reused =         79
1.42.025.232 I slot      release: id  0 | task 94 | stop processing: n_tokens = 409, truncated = 0
1.42.027.604 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.290 (> 0.100 thold), f_keep = 0.281
1.42.037.160 I slot launch_slot_: id  0 | task 105 | processing task, is_child = 0
1.53.307.069 I slot print_timing: id  0 | task 105 | prompt eval time =   10732.19 ms /   397 tokens (   27.03 ms per token,    36.99 tokens per second)
1.53.307.071 I slot print_timing: id  0 | task 105 |        eval time =     537.38 ms /    10 tokens (   59.71 ms per token,    16.75 tokens per second)
1.53.307.072 I slot print_timing: id  0 | task 105 |       total time =   11269.57 ms /   407 tokens
1.53.307.072 I slot print_timing: id  0 | task 105 |    graphs reused =         87
1.53.307.218 I slot      release: id  0 | task 105 | stop processing: n_tokens = 406, truncated = 0
1.53.308.916 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.820 (> 0.100 thold), f_keep = 0.707
1.53.308.949 I slot launch_slot_: id  0 | task 116 | processing task, is_child = 0
2.03.098.856 I slot print_timing: id  0 | task 116 | prompt eval time =    9277.96 ms /   350 tokens (   26.51 ms per token,    37.72 tokens per second)
2.03.098.860 I slot print_timing: id  0 | task 116 |        eval time =     511.58 ms /    11 tokens (   51.16 ms per token,    19.55 tokens per second)
2.03.098.860 I slot print_timing: id  0 | task 116 |       total time =    9789.55 ms /   361 tokens
2.03.098.861 I slot print_timing: id  0 | task 116 |    graphs reused =         96
2.03.098.894 I slot      release: id  0 | task 116 | stop processing: n_tokens = 360, truncated = 0
2.03.100.856 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.326 (> 0.100 thold), f_keep = 0.319
2.03.116.903 I slot launch_slot_: id  0 | task 128 | processing task, is_child = 0
2.13.002.340 I slot print_timing: id  0 | task 128 | prompt eval time =    9350.06 ms /   353 tokens (   26.49 ms per token,    37.75 tokens per second)
2.13.002.342 I slot print_timing: id  0 | task 128 |        eval time =     535.02 ms /    12 tokens (   48.64 ms per token,    20.56 tokens per second)
2.13.002.343 I slot print_timing: id  0 | task 128 |       total time =    9885.08 ms /   365 tokens
2.13.002.343 I slot print_timing: id  0 | task 128 |    graphs reused =        106
2.13.002.428 I slot      release: id  0 | task 128 | stop processing: n_tokens = 364, truncated = 0
2.13.004.039 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.290 (> 0.100 thold), f_keep = 0.316
2.13.012.865 I slot launch_slot_: id  0 | task 141 | processing task, is_child = 0
2.24.291.686 I slot print_timing: id  0 | task 141 | prompt eval time =   10817.13 ms /   397 tokens (   27.25 ms per token,    36.70 tokens per second)
2.24.291.691 I slot print_timing: id  0 | task 141 |        eval time =     461.11 ms /    10 tokens (   51.23 ms per token,    19.52 tokens per second)
2.24.291.691 I slot print_timing: id  0 | task 141 |       total time =   11278.24 ms /   407 tokens
2.24.291.692 I slot print_timing: id  0 | task 141 |    graphs reused =        114
2.24.292.112 I slot      release: id  0 | task 141 | stop processing: n_tokens = 406, truncated = 0
2.24.296.033 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.820 (> 0.100 thold), f_keep = 0.707
2.24.296.072 I slot launch_slot_: id  0 | task 152 | processing task, is_child = 0
2.34.511.993 I slot print_timing: id  0 | task 152 | prompt eval time =    9702.55 ms /   350 tokens (   27.72 ms per token,    36.07 tokens per second)
2.34.511.995 I slot print_timing: id  0 | task 152 |        eval time =     513.00 ms /    11 tokens (   51.30 ms per token,    19.49 tokens per second)
2.34.511.996 I slot print_timing: id  0 | task 152 |       total time =   10215.54 ms /   361 tokens
2.34.511.996 I slot print_timing: id  0 | task 152 |    graphs reused =        123
2.34.512.067 I slot      release: id  0 | task 152 | stop processing: n_tokens = 360, truncated = 0
2.34.514.355 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.326 (> 0.100 thold), f_keep = 0.319
2.34.531.987 I slot launch_slot_: id  0 | task 164 | processing task, is_child = 0
2.44.488.573 I slot print_timing: id  0 | task 164 | prompt eval time =    9386.64 ms /   353 tokens (   26.59 ms per token,    37.61 tokens per second)
2.44.488.576 I slot print_timing: id  0 | task 164 |        eval time =     569.59 ms /    12 tokens (   51.78 ms per token,    19.31 tokens per second)
2.44.488.576 I slot print_timing: id  0 | task 164 |       total time =    9956.22 ms /   365 tokens
2.44.488.577 I slot print_timing: id  0 | task 164 |    graphs reused =        133
2.44.488.622 I slot      release: id  0 | task 164 | stop processing: n_tokens = 364, truncated = 0
2.44.490.062 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.725 (> 0.100 thold), f_keep = 0.797
2.44.490.093 I slot launch_slot_: id  0 | task 177 | processing task, is_child = 0
2.55.674.515 I slot print_timing: id  0 | task 177 | prompt eval time =   10745.18 ms /   400 tokens (   26.86 ms per token,    37.23 tokens per second)
2.55.674.519 I slot print_timing: id  0 | task 177 |        eval time =     438.88 ms /    10 tokens (   48.76 ms per token,    20.51 tokens per second)
2.55.674.520 I slot print_timing: id  0 | task 177 |       total time =   11184.05 ms /   410 tokens
2.55.674.520 I slot print_timing: id  0 | task 177 |    graphs reused =        141
2.55.674.577 I slot      release: id  0 | task 177 | stop processing: n_tokens = 409, truncated = 0
2.55.675.938 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.822 (> 0.100 thold), f_keep = 0.709
2.55.675.970 I slot launch_slot_: id  0 | task 188 | processing task, is_child = 0
3.05.649.942 I slot print_timing: id  0 | task 188 | prompt eval time =    9359.96 ms /   353 tokens (   26.52 ms per token,    37.71 tokens per second)
3.05.649.945 I slot print_timing: id  0 | task 188 |        eval time =     613.61 ms /    12 tokens (   55.78 ms per token,    17.93 tokens per second)
3.05.649.945 I slot print_timing: id  0 | task 188 |       total time =    9973.57 ms /   365 tokens
3.05.649.946 I slot print_timing: id  0 | task 188 |    graphs reused =        151
3.05.650.030 I slot      release: id  0 | task 188 | stop processing: n_tokens = 364, truncated = 0
3.05.653.363 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.725 (> 0.100 thold), f_keep = 0.797
3.05.653.409 I slot launch_slot_: id  0 | task 201 | processing task, is_child = 0
3.16.825.061 I slot print_timing: id  0 | task 201 | prompt eval time =   10733.16 ms /   400 tokens (   26.83 ms per token,    37.27 tokens per second)
3.16.825.065 I slot print_timing: id  0 | task 201 |        eval time =     438.15 ms /    10 tokens (   48.68 ms per token,    20.54 tokens per second)
3.16.825.065 I slot print_timing: id  0 | task 201 |       total time =   11171.31 ms /   410 tokens
3.16.825.066 I slot print_timing: id  0 | task 201 |    graphs reused =        159
3.16.825.098 I slot      release: id  0 | task 201 | stop processing: n_tokens = 409, truncated = 0
3.16.826.576 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.329 (> 0.100 thold), f_keep = 0.281
3.16.842.829 I slot launch_slot_: id  0 | task 212 | processing task, is_child = 0
3.26.696.219 I slot print_timing: id  0 | task 212 | prompt eval time =    9335.61 ms /   350 tokens (   26.67 ms per token,    37.49 tokens per second)
3.26.696.222 I slot print_timing: id  0 | task 212 |        eval time =     517.41 ms /    11 tokens (   51.74 ms per token,    19.33 tokens per second)
3.26.696.223 I slot print_timing: id  0 | task 212 |       total time =    9853.02 ms /   361 tokens
3.26.696.223 I slot print_timing: id  0 | task 212 |    graphs reused =        168
3.26.696.279 I slot      release: id  0 | task 212 | stop processing: n_tokens = 360, truncated = 0
3.26.697.675 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.972
3.26.697.704 I slot launch_slot_: id  0 | task 224 | processing task, is_child = 0
3.36.620.360 I slot print_timing: id  0 | task 224 | prompt eval time =    9434.58 ms /   350 tokens (   26.96 ms per token,    37.10 tokens per second)
3.36.620.363 I slot print_timing: id  0 | task 224 |        eval time =     487.72 ms /    11 tokens (   48.77 ms per token,    20.50 tokens per second)
3.36.620.364 I slot print_timing: id  0 | task 224 |       total time =    9922.30 ms /   361 tokens
3.36.620.364 I slot print_timing: id  0 | task 224 |    graphs reused =        177
3.36.620.396 I slot      release: id  0 | task 224 | stop processing: n_tokens = 360, truncated = 0
3.36.622.405 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.287 (> 0.100 thold), f_keep = 0.319
3.36.632.190 I slot launch_slot_: id  0 | task 236 | processing task, is_child = 0
3.47.867.642 I slot print_timing: id  0 | task 236 | prompt eval time =   10777.58 ms /   400 tokens (   26.94 ms per token,    37.11 tokens per second)
3.47.867.645 I slot print_timing: id  0 | task 236 |        eval time =     457.53 ms /    10 tokens (   50.84 ms per token,    19.67 tokens per second)
3.47.867.646 I slot print_timing: id  0 | task 236 |       total time =   11235.11 ms /   410 tokens
3.47.867.646 I slot print_timing: id  0 | task 236 |    graphs reused =        185
3.47.867.749 I slot      release: id  0 | task 236 | stop processing: n_tokens = 409, truncated = 0
3.47.869.261 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.822 (> 0.100 thold), f_keep = 0.709
3.47.869.294 I slot launch_slot_: id  0 | task 247 | processing task, is_child = 0
3.57.845.106 I slot print_timing: id  0 | task 247 | prompt eval time =    9441.30 ms /   353 tokens (   26.75 ms per token,    37.39 tokens per second)
3.57.845.109 I slot print_timing: id  0 | task 247 |        eval time =     534.16 ms /    12 tokens (   48.56 ms per token,    20.59 tokens per second)
3.57.845.109 I slot print_timing: id  0 | task 247 |       total time =    9975.46 ms /   365 tokens
3.57.845.110 I slot print_timing: id  0 | task 247 |    graphs reused =        195
3.57.845.140 I slot      release: id  0 | task 247 | stop processing: n_tokens = 364, truncated = 0
3.57.846.713 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.290 (> 0.100 thold), f_keep = 0.316
3.57.855.010 I slot launch_slot_: id  0 | task 260 | processing task, is_child = 0
4.09.078.565 I slot print_timing: id  0 | task 260 | prompt eval time =   10787.33 ms /   397 tokens (   27.17 ms per token,    36.80 tokens per second)
4.09.078.569 I slot print_timing: id  0 | task 260 |        eval time =     435.86 ms /    10 tokens (   48.43 ms per token,    20.65 tokens per second)
4.09.078.570 I slot print_timing: id  0 | task 260 |       total time =   11223.18 ms /   407 tokens
4.09.078.570 I slot print_timing: id  0 | task 260 |    graphs reused =        203
4.09.078.622 I slot      release: id  0 | task 260 | stop processing: n_tokens = 406, truncated = 0
4.09.080.586 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.758 (> 0.100 thold), f_keep = 0.741
4.09.080.616 I slot launch_slot_: id  0 | task 271 | processing task, is_child = 0
4.20.502.199 I slot print_timing: id  0 | task 271 | prompt eval time =   10936.87 ms /   397 tokens (   27.55 ms per token,    36.30 tokens per second)
4.20.502.202 I slot print_timing: id  0 | task 271 |        eval time =     484.38 ms /    10 tokens (   53.82 ms per token,    18.58 tokens per second)
4.20.502.202 I slot print_timing: id  0 | task 271 |       total time =   11421.24 ms /   407 tokens
4.20.502.203 I slot print_timing: id  0 | task 271 |    graphs reused =        211
4.20.502.349 I slot      release: id  0 | task 271 | stop processing: n_tokens = 406, truncated = 0
4.20.504.818 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.287 (> 0.100 thold), f_keep = 0.283
4.20.521.085 I slot launch_slot_: id  0 | task 282 | processing task, is_child = 0
4.23.790.731 I slot print_timing: id  0 | task 282 | prompt eval time =    3269.64 ms /   110 tokens (   29.72 ms per token,    33.64 tokens per second)
4.23.790.734 I slot print_timing: id  0 | task 282 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
4.23.790.735 I slot print_timing: id  0 | task 282 |       total time =    3269.64 ms /   111 tokens
4.23.790.735 I slot print_timing: id  0 | task 282 |    graphs reused =        211
4.23.790.775 I slot      release: id  0 | task 282 | stop processing: n_tokens = 400, truncated = 0
4.23.791.768 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
4.23.791.797 I slot launch_slot_: id  0 | task 284 | processing task, is_child = 0
4.23.791.808 W slot   operator(): id  0 | task 284 | need to evaluate at least 1 token for each active slot (n_past = 400, task.n_tokens() = 400)
4.23.791.808 W slot   operator(): id  0 | task 284 | n_past was set to 399
4.24.282.411 I slot print_timing: id  0 | task 284 | prompt eval time =      56.31 ms /     1 tokens (   56.31 ms per token,    17.76 tokens per second)
4.24.282.414 I slot print_timing: id  0 | task 284 |        eval time =     433.94 ms /    10 tokens (   48.22 ms per token,    20.74 tokens per second)
4.24.282.415 I slot print_timing: id  0 | task 284 |       total time =     490.25 ms /    11 tokens
4.24.282.415 I slot print_timing: id  0 | task 284 |    graphs reused =        220
4.24.282.446 I slot      release: id  0 | task 284 | stop processing: n_tokens = 409, truncated = 0
4.24.283.777 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.968
4.24.283.806 I slot launch_slot_: id  0 | task 295 | processing task, is_child = 0
4.24.415.015 I slot print_timing: id  0 | task 295 | prompt eval time =     131.20 ms /     4 tokens (   32.80 ms per token,    30.49 tokens per second)
4.24.415.018 I slot print_timing: id  0 | task 295 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
4.24.415.018 I slot print_timing: id  0 | task 295 |       total time =     131.20 ms /     5 tokens
4.24.415.019 I slot print_timing: id  0 | task 295 |    graphs reused =        220
4.24.415.049 I slot      release: id  0 | task 295 | stop processing: n_tokens = 400, truncated = 0
4.24.416.008 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.990 (> 0.100 thold), f_keep = 0.990
4.24.416.039 I slot launch_slot_: id  0 | task 297 | processing task, is_child = 0
4.24.993.686 I slot print_timing: id  0 | task 297 | prompt eval time =     133.36 ms /     4 tokens (   33.34 ms per token,    29.99 tokens per second)
4.24.993.690 I slot print_timing: id  0 | task 297 |        eval time =     443.92 ms /    10 tokens (   49.32 ms per token,    20.27 tokens per second)
4.24.993.690 I slot print_timing: id  0 | task 297 |       total time =     577.28 ms /    14 tokens
4.24.993.691 I slot print_timing: id  0 | task 297 |    graphs reused =        229
4.24.993.724 I slot      release: id  0 | task 297 | stop processing: n_tokens = 409, truncated = 0
4.24.995.138 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.995 (> 0.100 thold), f_keep = 0.934
4.24.995.169 I slot launch_slot_: id  0 | task 308 | processing task, is_child = 0
4.25.083.125 I slot print_timing: id  0 | task 308 | prompt eval time =      87.95 ms /     2 tokens (   43.97 ms per token,    22.74 tokens per second)
4.25.083.128 I slot print_timing: id  0 | task 308 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
4.25.083.129 I slot print_timing: id  0 | task 308 |       total time =      87.95 ms /     3 tokens
4.25.083.129 I slot print_timing: id  0 | task 308 |    graphs reused =        229
4.25.083.160 I slot      release: id  0 | task 308 | stop processing: n_tokens = 384, truncated = 0
4.25.084.194 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.955 (> 0.100 thold), f_keep = 0.995
4.25.084.223 I slot launch_slot_: id  0 | task 310 | processing task, is_child = 0
4.26.089.820 I slot print_timing: id  0 | task 310 | prompt eval time =     541.84 ms /    18 tokens (   30.10 ms per token,    33.22 tokens per second)
4.26.089.823 I slot print_timing: id  0 | task 310 |        eval time =     463.37 ms /    10 tokens (   51.49 ms per token,    19.42 tokens per second)
4.26.089.823 I slot print_timing: id  0 | task 310 |       total time =    1005.20 ms /    28 tokens
4.26.089.823 I slot print_timing: id  0 | task 310 |    graphs reused =        237
4.26.089.859 I slot      release: id  0 | task 310 | stop processing: n_tokens = 409, truncated = 0
4.26.091.194 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.997 (> 0.100 thold), f_keep = 0.834
4.26.091.225 I slot launch_slot_: id  0 | task 321 | processing task, is_child = 0
4.26.144.043 I slot print_timing: id  0 | task 321 | prompt eval time =      52.81 ms /     1 tokens (   52.81 ms per token,    18.94 tokens per second)
4.26.144.060 I slot print_timing: id  0 | task 321 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
4.26.144.063 I slot print_timing: id  0 | task 321 |       total time =      52.81 ms /     2 tokens
4.26.144.064 I slot print_timing: id  0 | task 321 |    graphs reused =        238
4.26.144.100 I slot      release: id  0 | task 321 | stop processing: n_tokens = 342, truncated = 0
4.26.145.115 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.853 (> 0.100 thold), f_keep = 0.997
4.26.145.140 I slot launch_slot_: id  0 | task 323 | processing task, is_child = 0
4.28.291.121 I slot print_timing: id  0 | task 323 | prompt eval time =    1706.43 ms /    59 tokens (   28.92 ms per token,    34.58 tokens per second)
4.28.291.125 I slot print_timing: id  0 | task 323 |        eval time =     439.16 ms /    10 tokens (   48.80 ms per token,    20.49 tokens per second)
4.28.291.126 I slot print_timing: id  0 | task 323 |       total time =    2145.60 ms /    69 tokens
4.28.291.126 I slot print_timing: id  0 | task 323 |    graphs reused =        246
4.28.291.161 I slot      release: id  0 | task 323 | stop processing: n_tokens = 409, truncated = 0
4.28.292.556 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.822 (> 0.100 thold), f_keep = 0.709
4.28.292.587 I slot launch_slot_: id  0 | task 334 | processing task, is_child = 0
4.30.024.684 I slot print_timing: id  0 | task 334 | prompt eval time =    1732.09 ms /    63 tokens (   27.49 ms per token,    36.37 tokens per second)
4.30.024.687 I slot print_timing: id  0 | task 334 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token,     0.00 tokens per second)
4.30.024.688 I slot print_timing: id  0 | task 334 |       total time =    1732.09 ms /    64 tokens
4.30.024.688 I slot print_timing: id  0 | task 334 |    graphs reused =        246
4.30.024.718 I slot      release: id  0 | task 334 | stop processing: n_tokens = 353, truncated = 0
4.30.025.713 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 1.000
4.30.025.743 I slot launch_slot_: id  0 | task 336 | processing task, is_child = 0
4.30.025.747 W slot   operator(): id  0 | task 336 | need to evaluate at least 1 token for each active slot (n_past = 353, task.n_tokens() = 353)
4.30.025.747 W slot   operator(): id  0 | task 336 | n_past was set to 352
4.30.623.422 I slot print_timing: id  0 | task 336 | prompt eval time =      50.66 ms /     1 tokens (   50.66 ms per token,    19.74 tokens per second)
4.30.623.426 I slot print_timing: id  0 | task 336 |        eval time =     546.65 ms /    12 tokens (   49.70 ms per token,    20.12 tokens per second)
4.30.623.427 I slot print_timing: id  0 | task 336 |       total time =     597.31 ms /    13 tokens
4.30.623.427 I slot print_timing: id  0 | task 336 |    graphs reused =        257
4.30.623.460 I slot      release: id  0 | task 336 | stop processing: n_tokens = 364, truncated = 0
4.30.625.005 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.989 (> 0.100 thold), f_keep = 0.959
4.30.625.035 I slot launch_slot_: id  0 | task 349 | processing task, is_child = 0
