0.00.073.217 W Setting 'enable_thinking' via --chat-template-kwargs is deprecated. Use --reasoning on / --reasoning off instead.
0.00.073.262 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.073.419 W srv  llama_server: -----------------
0.00.073.420 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.073.420 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.073.420 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.073.420 W srv  llama_server: -----------------
0.00.074.772 I srv    load_model: loading model '/Users/lauragomez/Desktop/openai-hf/data/models/workflow_qwen3/qwen3-8b-Q4_K_M.gguf'
0.00.144.368 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.05.953.950 I cmn          init: llama threadpool init, n_threads = 6
0.07.142.271 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 6144, kv_unified = 'false'
0.07.149.218 I srv  llama_server: model loaded
0.07.149.224 I srv  llama_server: listening on http://127.0.0.1:18973
0.08.115.051 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.03.517.775 I slot print_timing: id  0 | task 108 |       total time =    3060.14 ms /    93 tokens
1.03.517.775 I slot print_timing: id  0 | task 108 |    graphs reused =         91
1.03.517.892 I slot      release: id  0 | task 108 | stop processing: n_tokens = 339, truncated = 0
1.03.524.830 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.132 (> 0.100 thold), f_keep = 0.156
1.03.540.263 I slot launch_slot_: id  0 | task 120 | processing task, is_child = 0
1.08.001.233 I slot print_timing: id  0 | task 120 | prompt eval time =    3924.16 ms /   132 tokens (   29.73 ms per token,    33.64 tokens per second)
1.08.001.235 I slot print_timing: id  0 | task 120 |        eval time =     536.79 ms /    11 tokens (   53.68 ms per token,    18.63 tokens per second)
1.08.001.236 I slot print_timing: id  0 | task 120 |       total time =    4460.95 ms /   143 tokens
1.08.001.236 I slot print_timing: id  0 | task 120 |    graphs reused =        100
1.08.001.378 I slot      release: id  0 | task 120 | stop processing: n_tokens = 410, truncated = 0
1.08.008.761 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.220 (> 0.100 thold), f_keep = 0.217
1.08.016.736 I slot launch_slot_: id  0 | task 132 | processing task, is_child = 0
1.12.519.605 I slot print_timing: id  0 | task 132 | prompt eval time =    3918.43 ms /   132 tokens (   29.69 ms per token,    33.69 tokens per second)
1.12.519.608 I slot print_timing: id  0 | task 132 |        eval time =     584.43 ms /    11 tokens (   58.44 ms per token,    17.11 tokens per second)
1.12.519.609 I slot print_timing: id  0 | task 132 |       total time =    4502.86 ms /   143 tokens
1.12.519.609 I slot print_timing: id  0 | task 132 |    graphs reused =        109
1.12.519.637 I slot      release: id  0 | task 132 | stop processing: n_tokens = 414, truncated = 0
1.12.528.526 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.159 (> 0.100 thold), f_keep = 0.128
1.12.531.594 I slot launch_slot_: id  0 | task 144 | processing task, is_child = 0
1.14.294.018 I slot print_timing: id  0 | task 144 | prompt eval time =    1049.61 ms /    37 tokens (   28.37 ms per token,    35.25 tokens per second)
1.14.294.021 I slot print_timing: id  0 | task 144 |        eval time =     712.80 ms /    11 tokens (   71.28 ms per token,    14.03 tokens per second)
1.14.294.021 I slot print_timing: id  0 | task 144 |       total time =    1762.41 ms /    48 tokens
1.14.294.021 I slot print_timing: id  0 | task 144 |    graphs reused =        118
1.14.294.054 I slot      release: id  0 | task 144 | stop processing: n_tokens = 343, truncated = 0
1.14.304.790 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.132 (> 0.100 thold), f_keep = 0.155
1.14.309.850 I slot launch_slot_: id  0 | task 156 | processing task, is_child = 0
1.17.888.862 I slot print_timing: id  0 | task 156 | prompt eval time =    2814.80 ms /    79 tokens (   35.63 ms per token,    28.07 tokens per second)
1.17.888.872 I slot print_timing: id  0 | task 156 |        eval time =     764.15 ms /    11 tokens (   76.41 ms per token,    13.09 tokens per second)
1.17.888.873 I slot print_timing: id  0 | task 156 |       total time =    3578.95 ms /    90 tokens
1.17.888.874 I slot print_timing: id  0 | task 156 |    graphs reused =        127
1.17.889.064 I slot      release: id  0 | task 156 | stop processing: n_tokens = 410, truncated = 0
1.17.896.382 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.670 (> 0.100 thold), f_keep = 0.654
1.17.896.414 I slot launch_slot_: id  0 | task 168 | processing task, is_child = 0
1.22.713.901 I slot print_timing: id  0 | task 168 | prompt eval time =    3921.82 ms /   132 tokens (   29.71 ms per token,    33.66 tokens per second)
1.22.713.905 I slot print_timing: id  0 | task 168 |        eval time =     895.64 ms /    11 tokens (   89.56 ms per token,    11.17 tokens per second)
1.22.713.905 I slot print_timing: id  0 | task 168 |       total time =    4817.45 ms /   143 tokens
1.22.713.905 I slot print_timing: id  0 | task 168 |    graphs reused =        136
1.22.714.264 I slot      release: id  0 | task 168 | stop processing: n_tokens = 410, truncated = 0
1.22.729.597 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.161 (> 0.100 thold), f_keep = 0.129
1.22.751.349 I slot launch_slot_: id  0 | task 180 | processing task, is_child = 0
1.24.348.544 I slot print_timing: id  0 | task 180 | prompt eval time =    1047.32 ms /    37 tokens (   28.31 ms per token,    35.33 tokens per second)
1.24.348.547 I slot print_timing: id  0 | task 180 |        eval time =     549.86 ms /    11 tokens (   54.99 ms per token,    18.19 tokens per second)
1.24.348.548 I slot print_timing: id  0 | task 180 |       total time =    1597.18 ms /    48 tokens
1.24.348.548 I slot print_timing: id  0 | task 180 |    graphs reused =        145
1.24.348.572 I slot      release: id  0 | task 180 | stop processing: n_tokens = 339, truncated = 0
1.24.357.539 I srv    operator(): operator(): cleaning up before exit...
