0.00.100.985 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.101.385 W srv  llama_server: -----------------
0.00.101.387 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.101.388 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.101.388 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.101.389 W srv  llama_server: -----------------
0.00.103.059 I srv    load_model: loading model '/Users/lauragomez/.cache/huggingface/hub/models--Qwen--Qwen2.5-7B-Instruct-GGUF/snapshots/bb5d59e06d9551d752d08b292a50eb208b07ab1f/qwen2.5-7b-instruct-q4_k_m-00001-of-00002.gguf'
0.00.168.543 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.02.630.870 I cmn          init: llama threadpool init, n_threads = 6
0.03.563.515 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 6144, kv_unified = 'false'
0.03.566.494 I srv  llama_server: model loaded
0.03.566.498 I srv  llama_server: listening on http://127.0.0.1:18973
0.08.953.420 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
0.54.773.110 I slot      release: id  0 | task 63 | stop processing: n_tokens = 726, truncated = 0
0.54.779.466 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.815 (> 0.100 thold), f_keep = 0.736
0.54.779.568 I slot launch_slot_: id  0 | task 140 | processing task, is_child = 0
1.04.806.732 I slot print_timing: id  0 | task 140 | prompt eval time =    5259.11 ms /   121 tokens (   43.46 ms per token,    23.01 tokens per second)
1.04.806.735 I slot print_timing: id  0 | task 140 |        eval time =    4768.02 ms /    91 tokens (   52.98 ms per token,    18.88 tokens per second)
1.04.806.736 I slot print_timing: id  0 | task 140 |       total time =   10027.13 ms /   212 tokens
1.04.806.736 I slot print_timing: id  0 | task 140 |    graphs reused =        218
1.04.807.036 I slot      release: id  0 | task 140 | stop processing: n_tokens = 745, truncated = 0
1.04.818.026 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.722 (> 0.100 thold), f_keep = 0.626
1.04.818.143 I slot launch_slot_: id  0 | task 232 | processing task, is_child = 0
1.11.011.942 I slot print_timing: id  0 | task 232 | prompt eval time =    5219.27 ms /   179 tokens (   29.16 ms per token,    34.30 tokens per second)
1.11.011.945 I slot print_timing: id  0 | task 232 |        eval time =     974.52 ms /    20 tokens (   51.29 ms per token,    19.50 tokens per second)
1.11.011.946 I slot print_timing: id  0 | task 232 |       total time =    6193.79 ms /   199 tokens
1.11.011.946 I slot print_timing: id  0 | task 232 |    graphs reused =        236
1.11.012.007 I slot      release: id  0 | task 232 | stop processing: n_tokens = 664, truncated = 0
1.11.020.460 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.723 (> 0.100 thold), f_keep = 1.000
1.11.020.550 I slot launch_slot_: id  0 | task 253 | processing task, is_child = 0
1.19.642.276 I slot print_timing: id  0 | task 253 | prompt eval time =    7631.15 ms /   255 tokens (   29.93 ms per token,    33.42 tokens per second)
1.19.642.279 I slot print_timing: id  0 | task 253 |        eval time =     990.56 ms /    20 tokens (   52.13 ms per token,    19.18 tokens per second)
1.19.642.289 I slot print_timing: id  0 | task 253 |       total time =    8621.72 ms /   275 tokens
1.19.642.291 I slot print_timing: id  0 | task 253 |    graphs reused =        254
1.19.642.363 I slot      release: id  0 | task 253 | stop processing: n_tokens = 938, truncated = 0
1.19.651.417 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.735 (> 0.100 thold), f_keep = 1.000
1.19.651.515 I slot launch_slot_: id  0 | task 274 | processing task, is_child = 0
1.31.255.979 I slot print_timing: id  0 | task 274 | prompt eval time =   10580.48 ms /   339 tokens (   31.21 ms per token,    32.04 tokens per second)
1.31.255.982 I slot print_timing: id  0 | task 274 |        eval time =    1023.97 ms /    20 tokens (   53.89 ms per token,    18.56 tokens per second)
1.31.255.982 I slot print_timing: id  0 | task 274 |       total time =   11604.45 ms /   359 tokens
1.31.255.983 I slot print_timing: id  0 | task 274 |    graphs reused =        271
1.31.256.054 I slot      release: id  0 | task 274 | stop processing: n_tokens = 1296, truncated = 0
1.31.265.890 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.819 (> 0.100 thold), f_keep = 0.410
1.31.278.263 I slot launch_slot_: id  0 | task 295 | processing task, is_child = 0
1.35.742.282 I slot print_timing: id  0 | task 295 | prompt eval time =    3464.98 ms /   117 tokens (   29.62 ms per token,    33.77 tokens per second)
1.35.742.285 I slot print_timing: id  0 | task 295 |        eval time =     999.02 ms /    20 tokens (   52.58 ms per token,    19.02 tokens per second)
1.35.742.285 I slot print_timing: id  0 | task 295 |       total time =    4464.00 ms /   137 tokens
1.35.742.286 I slot print_timing: id  0 | task 295 |    graphs reused =        289
1.35.742.330 I slot      release: id  0 | task 295 | stop processing: n_tokens = 667, truncated = 0
1.35.750.248 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.723 (> 0.100 thold), f_keep = 1.000
1.35.750.384 I slot launch_slot_: id  0 | task 316 | processing task, is_child = 0
1.44.314.201 I slot print_timing: id  0 | task 316 | prompt eval time =    7577.53 ms /   255 tokens (   29.72 ms per token,    33.65 tokens per second)
1.44.314.205 I slot print_timing: id  0 | task 316 |        eval time =     986.28 ms /    20 tokens (   51.91 ms per token,    19.26 tokens per second)
1.44.314.206 I slot print_timing: id  0 | task 316 |       total time =    8563.81 ms /   275 tokens
1.44.314.206 I slot print_timing: id  0 | task 316 |    graphs reused =        307
1.44.314.257 I slot      release: id  0 | task 316 | stop processing: n_tokens = 941, truncated = 0
1.44.320.978 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.735 (> 0.100 thold), f_keep = 1.000
1.44.321.066 I slot launch_slot_: id  0 | task 337 | processing task, is_child = 0
1.55.935.350 I slot print_timing: id  0 | task 337 | prompt eval time =   10557.57 ms /   339 tokens (   31.14 ms per token,    32.11 tokens per second)
1.55.935.353 I slot print_timing: id  0 | task 337 |        eval time =    1056.70 ms /    20 tokens (   55.62 ms per token,    17.98 tokens per second)
1.55.935.354 I slot print_timing: id  0 | task 337 |       total time =   11614.27 ms /   359 tokens
1.55.935.354 I slot print_timing: id  0 | task 337 |    graphs reused =        325
1.55.935.589 I slot      release: id  0 | task 337 | stop processing: n_tokens = 1299, truncated = 0
1.55.946.098 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.761 (> 0.100 thold), f_keep = 1.000
1.55.946.191 I slot launch_slot_: id  0 | task 358 | processing task, is_child = 0
2.10.515.529 I slot print_timing: id  0 | task 358 | prompt eval time =   13750.19 ms /   407 tokens (   33.78 ms per token,    29.60 tokens per second)
2.10.515.537 I slot print_timing: id  0 | task 358 |        eval time =     819.13 ms /    16 tokens (   54.61 ms per token,    18.31 tokens per second)
2.10.515.538 I slot print_timing: id  0 | task 358 |       total time =   14569.33 ms /   423 tokens
2.10.515.538 I slot print_timing: id  0 | task 358 |    graphs reused =        339
2.10.515.601 I slot      release: id  0 | task 358 | stop processing: n_tokens = 1721, truncated = 0
2.10.524.368 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.814 (> 0.100 thold), f_keep = 0.309
2.10.671.396 I slot launch_slot_: id  0 | task 375 | processing task, is_child = 0
2.16.724.746 I slot print_timing: id  0 | task 375 | prompt eval time =    1475.77 ms /    49 tokens (   30.12 ms per token,    33.20 tokens per second)
2.16.724.750 I slot print_timing: id  0 | task 375 |        eval time =    4577.49 ms /    91 tokens (   50.86 ms per token,    19.66 tokens per second)
2.16.724.750 I slot print_timing: id  0 | task 375 |       total time =    6053.26 ms /   140 tokens
2.16.724.751 I slot print_timing: id  0 | task 375 |    graphs reused =        428
2.16.724.802 I slot      release: id  0 | task 375 | stop processing: n_tokens = 742, truncated = 0
2.16.731.224 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.323 (> 0.100 thold), f_keep = 0.292
2.16.732.905 I slot launch_slot_: id  0 | task 467 | processing task, is_child = 0
2.34.333.392 I slot print_timing: id  0 | task 467 | prompt eval time =   12635.05 ms /   454 tokens (   27.83 ms per token,    35.93 tokens per second)
2.34.333.395 I slot print_timing: id  0 | task 467 |        eval time =    4965.43 ms /    98 tokens (   51.19 ms per token,    19.54 tokens per second)
2.34.333.395 I slot print_timing: id  0 | task 467 |       total time =   17600.48 ms /   552 tokens
2.34.333.396 I slot print_timing: id  0 | task 467 |    graphs reused =        524
2.34.333.460 I slot      release: id  0 | task 467 | stop processing: n_tokens = 768, truncated = 0
2.34.341.770 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.826 (> 0.100 thold), f_keep = 0.725
2.34.341.861 I slot launch_slot_: id  0 | task 566 | processing task, is_child = 0
2.42.843.164 I slot print_timing: id  0 | task 566 | n_gen =    100, tg =  19.66 t/s, tg_3s =  19.86 t/s
2.43.595.003 I slot print_timing: id  0 | task 566 | prompt eval time =    3466.22 ms /   117 tokens (   29.63 ms per token,    33.75 tokens per second)
2.43.595.007 I slot print_timing: id  0 | task 566 |        eval time =    5786.91 ms /   114 tokens (   51.21 ms per token,    19.53 tokens per second)
2.43.595.007 I slot print_timing: id  0 | task 566 |       total time =    9253.13 ms /   231 tokens
2.43.595.007 I slot print_timing: id  0 | task 566 |    graphs reused =        635
2.43.595.052 I slot      release: id  0 | task 566 | stop processing: n_tokens = 787, truncated = 0
2.43.601.016 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.820 (> 0.100 thold), f_keep = 0.708
2.43.601.106 I slot launch_slot_: id  0 | task 681 | processing task, is_child = 0
2.52.514.521 I slot print_timing: id  0 | task 681 | n_gen =    100, tg =  19.15 t/s, tg_3s =  19.34 t/s
2.53.255.737 I slot print_timing: id  0 | task 681 | prompt eval time =    3743.28 ms /   122 tokens (   30.68 ms per token,    32.59 tokens per second)
2.53.255.741 I slot print_timing: id  0 | task 681 |        eval time =    5911.34 ms /   114 tokens (   52.31 ms per token,    19.12 tokens per second)
2.53.255.741 I slot print_timing: id  0 | task 681 |       total time =    9654.62 ms /   236 tokens
2.53.255.742 I slot print_timing: id  0 | task 681 |    graphs reused =        746
2.53.255.788 I slot      release: id  0 | task 681 | stop processing: n_tokens = 792, truncated = 0
2.53.264.272 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.707 (> 0.100 thold), f_keep = 0.596
2.53.264.361 I slot launch_slot_: id  0 | task 796 | processing task, is_child = 0
3.04.150.063 I slot print_timing: id  0 | task 796 | prompt eval time =    5794.94 ms /   196 tokens (   29.57 ms per token,    33.82 tokens per second)
3.04.150.067 I slot print_timing: id  0 | task 796 |        eval time =    5090.75 ms /    98 tokens (   52.48 ms per token,    19.05 tokens per second)
3.04.150.070 I slot print_timing: id  0 | task 796 |       total time =   10885.69 ms /   294 tokens
3.04.150.080 I slot print_timing: id  0 | task 796 |    graphs reused =        842
3.04.150.209 I slot      release: id  0 | task 796 | stop processing: n_tokens = 765, truncated = 0
3.04.157.607 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.826 (> 0.100 thold), f_keep = 0.724
3.04.157.698 I slot launch_slot_: id  0 | task 895 | processing task, is_child = 0
3.13.014.024 I slot print_timing: id  0 | task 895 | n_gen =    100, tg =  18.62 t/s, tg_3s =  18.80 t/s
3.13.756.694 I slot print_timing: id  0 | task 895 | prompt eval time =    3538.32 ms /   117 tokens (   30.24 ms per token,    33.07 tokens per second)
3.13.756.697 I slot print_timing: id  0 | task 895 |        eval time =    6060.67 ms /   114 tokens (   53.63 ms per token,    18.64 tokens per second)
3.13.756.697 I slot print_timing: id  0 | task 895 |       total time =    9598.99 ms /   231 tokens
3.13.756.697 I slot print_timing: id  0 | task 895 |    graphs reused =        953
3.13.756.759 I slot      release: id  0 | task 895 | stop processing: n_tokens = 784, truncated = 0
3.13.767.194 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.820 (> 0.100 thold), f_keep = 0.707
3.13.767.284 I slot launch_slot_: id  0 | task 1010 | processing task, is_child = 0
3.22.523.787 I slot print_timing: id  0 | task 1010 | n_gen =    100, tg =  19.49 t/s, tg_3s =  19.69 t/s
3.23.297.435 I slot print_timing: id  0 | task 1010 | prompt eval time =    3677.65 ms /   122 tokens (   30.14 ms per token,    33.17 tokens per second)
3.23.297.439 I slot print_timing: id  0 | task 1010 |        eval time =    5852.49 ms /   114 tokens (   51.79 ms per token,    19.31 tokens per second)
3.23.297.439 I slot print_timing: id  0 | task 1010 |       total time =    9530.14 ms /   236 tokens
3.23.297.440 I slot print_timing: id  0 | task 1010 |    graphs reused =       1064
3.23.297.488 I slot      release: id  0 | task 1010 | stop processing: n_tokens = 789, truncated = 0
3.23.303.708 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.332 (> 0.100 thold), f_keep = 0.275
3.23.340.606 I slot launch_slot_: id  0 | task 1125 | processing task, is_child = 0
3.27.293.154 I slot print_timing: id  0 | task 1125 | prompt eval time =    2882.52 ms /    90 tokens (   32.03 ms per token,    31.22 tokens per second)
3.27.293.158 I slot print_timing: id  0 | task 1125 |        eval time =    1070.02 ms /    20 tokens (   56.32 ms per token,    17.76 tokens per second)
3.27.293.158 I slot print_timing: id  0 | task 1125 |       total time =    3952.53 ms /   110 tokens
3.27.293.159 I slot print_timing: id  0 | task 1125 |    graphs reused =       1082
3.27.293.229 I slot      release: id  0 | task 1125 | stop processing: n_tokens = 673, truncated = 0
3.27.300.959 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.714 (> 0.100 thold), f_keep = 1.000
3.27.301.070 I slot launch_slot_: id  0 | task 1146 | processing task, is_child = 0
3.38.793.835 I slot print_timing: id  0 | task 1146 | prompt eval time =    9694.38 ms /   270 tokens (   35.91 ms per token,    27.85 tokens per second)
3.38.793.840 I slot print_timing: id  0 | task 1146 |        eval time =    1798.35 ms /    20 tokens (   94.65 ms per token,    10.57 tokens per second)
3.38.793.840 I slot print_timing: id  0 | task 1146 |       total time =   11492.72 ms /   290 tokens
3.38.793.841 I slot print_timing: id  0 | task 1146 |    graphs reused =       1100
3.38.794.188 I slot      release: id  0 | task 1146 | stop processing: n_tokens = 962, truncated = 0
3.38.807.852 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.721 (> 0.100 thold), f_keep = 1.000
3.38.807.954 I slot launch_slot_: id  0 | task 1167 | processing task, is_child = 0
3.52.339.650 I slot print_timing: id  0 | task 1167 | prompt eval time =   12219.87 ms /   373 tokens (   32.76 ms per token,    30.52 tokens per second)
3.52.339.654 I slot print_timing: id  0 | task 1167 |        eval time =    1311.79 ms /    16 tokens (   87.45 ms per token,    11.43 tokens per second)
3.52.339.654 I slot print_timing: id  0 | task 1167 |       total time =   13531.66 ms /   389 tokens
3.52.339.655 I slot print_timing: id  0 | task 1167 |    graphs reused =       1114
3.52.339.970 I slot      release: id  0 | task 1167 | stop processing: n_tokens = 1350, truncated = 0
3.52.351.376 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.321 (> 0.100 thold), f_keep = 0.161
3.52.377.579 I slot launch_slot_: id  0 | task 1184 | processing task, is_child = 0
3.59.276.482 I slot print_timing: id  0 | task 1184 | prompt eval time =    6122.98 ms /   205 tokens (   29.87 ms per token,    33.48 tokens per second)
3.59.276.484 I slot print_timing: id  0 | task 1184 |        eval time =     775.89 ms /    16 tokens (   51.73 ms per token,    19.33 tokens per second)
3.59.276.485 I slot print_timing: id  0 | task 1184 |       total time =    6898.87 ms /   221 tokens
3.59.276.485 I slot print_timing: id  0 | task 1184 |    graphs reused =       1128
3.59.276.547 I slot      release: id  0 | task 1184 | stop processing: n_tokens = 692, truncated = 0
3.59.282.957 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.769 (> 0.100 thold), f_keep = 1.000
3.59.283.049 I slot launch_slot_: id  0 | task 1201 | processing task, is_child = 0
4.06.539.659 I slot print_timing: id  0 | task 1201 | prompt eval time =    6518.67 ms /   208 tokens (   31.34 ms per token,    31.91 tokens per second)
4.06.539.663 I slot print_timing: id  0 | task 1201 |        eval time =     737.93 ms /    15 tokens (   52.71 ms per token,    18.97 tokens per second)
4.06.539.664 I slot print_timing: id  0 | task 1201 |       total time =    7256.60 ms /   223 tokens
4.06.539.664 I slot print_timing: id  0 | task 1201 |    graphs reused =       1141
4.06.539.742 I slot      release: id  0 | task 1201 | stop processing: n_tokens = 914, truncated = 0
4.06.546.440 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.870 (> 0.100 thold), f_keep = 1.000
4.06.546.529 I slot launch_slot_: id  0 | task 1217 | processing task, is_child = 0
4.12.178.422 I slot print_timing: id  0 | task 1217 | prompt eval time =    4560.37 ms /   136 tokens (   33.53 ms per token,    29.82 tokens per second)
4.12.178.426 I slot print_timing: id  0 | task 1217 |        eval time =    1071.52 ms /    21 tokens (   53.58 ms per token,    18.67 tokens per second)
4.12.178.426 I slot print_timing: id  0 | task 1217 |       total time =    5631.88 ms /   157 tokens
4.12.178.426 I slot print_timing: id  0 | task 1217 |    graphs reused =       1160
4.12.178.490 I slot      release: id  0 | task 1217 | stop processing: n_tokens = 1070, truncated = 0
4.12.185.494 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.763 (> 0.100 thold), f_keep = 1.000
4.12.185.584 I slot launch_slot_: id  0 | task 1239 | processing task, is_child = 0
4.24.273.148 I slot print_timing: id  0 | task 1239 | prompt eval time =   10949.41 ms /   333 tokens (   32.88 ms per token,    30.41 tokens per second)
4.24.273.152 I slot print_timing: id  0 | task 1239 |        eval time =    1138.14 ms /    21 tokens (   56.91 ms per token,    17.57 tokens per second)
4.24.273.159 I slot print_timing: id  0 | task 1239 |       total time =   12087.56 ms /   354 tokens
4.24.273.161 I slot print_timing: id  0 | task 1239 |    graphs reused =       1179
4.24.273.280 I slot      release: id  0 | task 1239 | stop processing: n_tokens = 1423, truncated = 0
4.24.284.606 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.780 (> 0.100 thold), f_keep = 1.000
4.24.284.716 I slot launch_slot_: id  0 | task 1261 | processing task, is_child = 0
4.41.398.851 I slot print_timing: id  0 | task 1261 | prompt eval time =   15361.53 ms /   401 tokens (   38.31 ms per token,    26.10 tokens per second)
4.41.398.854 I slot print_timing: id  0 | task 1261 |        eval time =    1752.57 ms /    21 tokens (   87.63 ms per token,    11.41 tokens per second)
4.41.398.855 I slot print_timing: id  0 | task 1261 |       total time =   17114.10 ms /   422 tokens
4.41.398.855 I slot print_timing: id  0 | task 1261 |    graphs reused =       1198
4.41.399.412 I slot      release: id  0 | task 1261 | stop processing: n_tokens = 1844, truncated = 0
4.41.415.968 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.321 (> 0.100 thold), f_keep = 0.087
4.41.442.448 I slot launch_slot_: id  0 | task 1283 | processing task, is_child = 0
4.52.558.341 I slot print_timing: id  0 | task 1283 | prompt eval time =    9577.53 ms /   341 tokens (   28.09 ms per token,    35.60 tokens per second)
4.52.558.345 I slot print_timing: id  0 | task 1283 |        eval time =    1538.35 ms /    28 tokens (   56.98 ms per token,    17.55 tokens per second)
4.52.558.345 I slot print_timing: id  0 | task 1283 |       total time =   11115.88 ms /   369 tokens
4.52.558.346 I slot print_timing: id  0 | task 1283 |    graphs reused =       1223
4.52.558.466 I slot      release: id  0 | task 1283 | stop processing: n_tokens = 529, truncated = 0
4.52.565.747 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.719 (> 0.100 thold), f_keep = 0.682
4.52.565.859 I slot launch_slot_: id  0 | task 1312 | processing task, is_child = 0
4.58.774.336 I slot print_timing: id  0 | task 1312 | prompt eval time =    4707.75 ms /   141 tokens (   33.39 ms per token,    29.95 tokens per second)
4.58.774.340 I slot print_timing: id  0 | task 1312 |        eval time =    1500.70 ms /    28 tokens (   55.58 ms per token,    17.99 tokens per second)
4.58.774.341 I slot print_timing: id  0 | task 1312 |       total time =    6208.44 ms /   169 tokens
4.58.774.341 I slot print_timing: id  0 | task 1312 |    graphs reused =       1248
4.58.774.617 I slot      release: id  0 | task 1312 | stop processing: n_tokens = 529, truncated = 0
4.58.790.432 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.771 (> 0.100 thold), f_keep = 0.739
4.58.790.538 I slot launch_slot_: id  0 | task 1341 | processing task, is_child = 0
5.04.148.991 I slot print_timing: id  0 | task 1341 | prompt eval time =    3576.70 ms /   116 tokens (   30.83 ms per token,    32.43 tokens per second)
5.04.148.995 I slot print_timing: id  0 | task 1341 |        eval time =    1781.74 ms /    28 tokens (   65.99 ms per token,    15.15 tokens per second)
5.04.148.995 I slot print_timing: id  0 | task 1341 |       total time =    5358.44 ms /   144 tokens
5.04.148.995 I slot print_timing: id  0 | task 1341 |    graphs reused =       1273
5.04.149.102 I slot      release: id  0 | task 1341 | stop processing: n_tokens = 534, truncated = 0
5.04.156.273 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.773 (> 0.100 thold), f_keep = 0.732
5.04.156.359 I slot launch_slot_: id  0 | task 1370 | processing task, is_child = 0
5.09.104.079 I slot print_timing: id  0 | task 1370 | prompt eval time =    3512.26 ms /   115 tokens (   30.54 ms per token,    32.74 tokens per second)
5.09.104.081 I slot print_timing: id  0 | task 1370 |        eval time =    1435.44 ms /    28 tokens (   53.16 ms per token,    18.81 tokens per second)
5.09.104.082 I slot print_timing: id  0 | task 1370 |       total time =    4947.70 ms /   143 tokens
5.09.104.082 I slot print_timing: id  0 | task 1370 |    graphs reused =       1298
5.09.104.183 I slot      release: id  0 | task 1370 | stop processing: n_tokens = 533, truncated = 0
5.09.110.673 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.566 (> 0.100 thold), f_keep = 0.552
5.09.110.758 I slot launch_slot_: id  0 | task 1399 | processing task, is_child = 0
5.17.049.903 I slot print_timing: id  0 | task 1399 | prompt eval time =    6465.49 ms /   225 tokens (   28.74 ms per token,    34.80 tokens per second)
5.17.049.906 I slot print_timing: id  0 | task 1399 |        eval time =    1473.65 ms /    28 tokens (   54.58 ms per token,    18.32 tokens per second)
5.17.049.910 I slot print_timing: id  0 | task 1399 |       total time =    7939.14 ms /   253 tokens
5.17.049.910 I slot print_timing: id  0 | task 1399 |    graphs reused =       1324
5.17.049.982 I slot      release: id  0 | task 1399 | stop processing: n_tokens = 546, truncated = 0
5.17.055.847 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.728 (> 0.100 thold), f_keep = 0.692
5.17.055.936 I slot launch_slot_: id  0 | task 1428 | processing task, is_child = 0
5.24.801.798 I slot print_timing: id  0 | task 1428 | prompt eval time =    5802.26 ms /   141 tokens (   41.15 ms per token,    24.30 tokens per second)
5.24.801.802 I slot print_timing: id  0 | task 1428 |        eval time =    1943.57 ms /    28 tokens (   71.98 ms per token,    13.89 tokens per second)
5.24.801.802 I slot print_timing: id  0 | task 1428 |       total time =    7745.83 ms /   169 tokens
5.24.801.802 I slot print_timing: id  0 | task 1428 |    graphs reused =       1350
5.24.802.192 I slot      release: id  0 | task 1428 | stop processing: n_tokens = 546, truncated = 0
5.24.814.077 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, f_sim_best = 0.779 (> 0.100 thold), f_keep = 0.747
5.24.814.185 I slot launch_slot_: id  0 | task 1457 | processing task, is_child = 0
